it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
3745052	Questa conversazione non è mai avvenuta.	5306759	Dit gesprek heeft nooit plaatsgehad.	False	False	False	True	False
3538468	Tu hai visto il loro nuovo appartamento?	2788715	Heb je hun nieuwe appartement gezien?	False	False	False	False	False
3538466	Hai visto il loro nuovo appartamento?	2788715	Heb je hun nieuwe appartement gezien?	True	False	False	False	False
3745052	Questa conversazione non è mai avvenuta.	5306760	Dit gesprek heeft nooit plaatsgevonden.	False	False	False	True	False
2407572	Siamo stati in un hotel sul lago.	2786864	We verbleven in een hotel bij het meer.	True	False	False	False	False
2920581	Quando piove lei prende l'autobus.	3162441	Wanneer het regent, neemt ze de bus.	False	False	False	False	False
1548434	Quando piove prende l'autobus.	3162441	Wanneer het regent, neemt ze de bus.	False	False	False	False	False
3338886	Usare l'inglese per comunicare tra giapponesi e cinesi non è solo ridicolo e inefficace, ma può rivelarsi molto pericoloso.	3832420	Het gebruik van het Engels tussen Japanners en Chinezen is niet alleen belachelijk en nutteloos, maar het kan heel gevaarlijk blijken te zijn.	True	False	False	False	False
3338887	Utilizzare l'inglese per comunicare tra giapponesi e cinesi non è solo ridicolo e inefficace, ma può rivelarsi molto pericoloso.	3832420	Het gebruik van het Engels tussen Japanners en Chinezen is niet alleen belachelijk en nutteloos, maar het kan heel gevaarlijk blijken te zijn.	True	False	False	False	False
5020603	Tom ha ancora bisogno di lavoro.	5310285	Tom heeft nog werk nodig.	False	False	False	False	False
730173	Parlo arabo ma studio inglese.	1111024	Ik spreek Arabisch maar ik studeer voor Engels.	True	False	False	False	False
4228163	È impossibile vivere su quell'isola.	1480398	Je kan niet op dat eiland wonen.	True	False	False	False	False
4228167	Non è possibile vivere su quell'isola.	1480398	Je kan niet op dat eiland wonen.	False	False	False	False	False
3402085	Non posso rispondere a questa domanda.	2452774	Op die vraag kan ik niet antwoorden.	False	False	False	False	False
2819409	Io non riesco a credere che lei sia davvero innamorato di me.	3039287	Ik kan niet geloven dat je echt verliefd op me bent.	False	False	False	False	False
2819401	Non riesco a credere che tu sia davvero innamorato di me.	3039287	Ik kan niet geloven dat je echt verliefd op me bent.	False	False	False	False	False
2819402	Io non riesco a credere che tu sia davvero innamorato di me.	3039287	Ik kan niet geloven dat je echt verliefd op me bent.	False	False	False	False	False
2819403	Non riesco a credere che tu sia davvero innamorata di me.	3039287	Ik kan niet geloven dat je echt verliefd op me bent.	False	False	False	False	False
625156	Ciò che voglio adesso è una tazza di caffè caldo.	5311844	Wat ik nu wil is een warme kop koffie.	False	False	False	False	False
1239712	Con i soldi era in grado di comprare una nuova automobile.	846709	Met het geld kon hij een nieuwe auto kopen.	False	False	False	False	False
1239711	Con i soldi era in grado di comprare una nuova auto.	846709	Met het geld kon hij een nieuwe auto kopen.	False	False	False	False	False
1239710	Con i soldi era in grado di comprare una nuova macchina.	846709	Met het geld kon hij een nieuwe auto kopen.	False	False	False	False	False
388340	Ci sono più nuvole oggi di ieri.	801566	Er zijn vandaag meer wolken dan gisteren.	False	False	False	False	False
1618912	Descriva la sua colazione ideale.	3301086	Beschrijf uw ideale ontbijt.	True	False	False	True	True
4524665	Io non voglio parlare la tua lingua.	5317336	Ik wil jouw taal niet spreken.	False	False	False	False	True
4524664	Non voglio parlare la tua lingua.	5317336	Ik wil jouw taal niet spreken.	False	False	False	False	True
3406577	Robin Hood è vivo?	5322289	Leeft Robijn der Bossen nog?	False	False	False	False	False
3832947	Lei fa i letti.	5321074	Ze maakt de bedden op.	False	False	False	False	False
3832943	Fa i letti.	5321074	Ze maakt de bedden op.	True	False	False	False	False
666698	L'auto di mio padre è nuova.	779972	De auto van mijn vader is nieuw.	False	False	False	False	False
666699	La macchina di mio padre è nuova.	779972	De auto van mijn vader is nieuw.	False	False	False	False	False
1484832	L'automobile di mio padre è nuova.	779972	De auto van mijn vader is nieuw.	False	False	False	False	False
2455108	Sono sempre andato molto d'accordo con Tom.	3804242	Ik kon altijd goed opschieten met Tom.	True	False	False	False	False
2455109	Io sono sempre andato molto d'accordo con Tom.	3804242	Ik kon altijd goed opschieten met Tom.	False	False	False	False	False
2455111	Sono sempre andata molto d'accordo con Tom.	3804242	Ik kon altijd goed opschieten met Tom.	True	False	False	False	False
2455112	Io sono sempre andata molto d'accordo con Tom.	3804242	Ik kon altijd goed opschieten met Tom.	False	False	False	False	False
375231	Parlo bene il giapponese.	5326006	Ik spreek goed Japans.	True	False	False	False	False
3528138	Non lavorare troppo duramente!	5331654	Werk niet te hard!	False	False	False	False	False
1071759	Mi faccia sapere se c'è qualcosa che posso fare.	5331669	Laat me het weten als er iets is wat ik kan doen.	False	False	False	False	False
5293072	Il teak è un albero alto proveniente dall'Asia.	5334845	De teakboom is een grote boom uit Azië.	False	False	False	False	False
602345	Non posso respirare dal naso.	723080	Ik kan niet door mijn neus ademen.	False	False	False	False	False
1068375	Non riesco a respirare attraverso il naso.	723080	Ik kan niet door mijn neus ademen.	False	False	False	False	False
1213603	La cattedrale aveva un dipinto religioso sul soffitto.	4677070	De kathedraal had een religieus schilderij op het plafond.	False	False	False	False	False
1213604	La cattedrale aveva un dipinto religioso sul suo soffitto.	4677070	De kathedraal had een religieus schilderij op het plafond.	False	False	False	False	False
3964548	Che storia bizzarra!	5341173	Wat een bizar verhaal!	False	False	False	False	False
3964546	Che storia strana!	5341173	Wat een bizar verhaal!	False	False	False	False	False
4632580	"Che giorno è? ""È mercoledì."""	4640035	"Welke dag is het vandaag? ""Het is woensdag."""	False	False	False	False	False
3814255	I miei genitori erano furiosi.	5340410	Mijn ouders waren woedend.	False	False	False	False	False
5330836	Tom era furioso.	5340403	Tom was woedend.	False	False	False	False	False
5282759	Io sono furiosa.	5340405	Ik ben woedend.	False	False	False	False	False
5282756	Sono furioso.	5340405	Ik ben woedend.	True	False	False	False	False
5282757	Io sono furioso.	5340405	Ik ben woedend.	False	False	False	False	False
5282758	Sono furiosa.	5340405	Ik ben woedend.	True	False	False	False	False
4241723	Lei era furiosa.	5340407	Ze was woedend.	False	False	False	False	False
565659	Era furiosa.	5340407	Ze was woedend.	True	False	False	False	False
4241724	Era furioso.	5340408	Hij was woedend.	True	False	False	False	False
4241725	Lui era furioso.	5340408	Hij was woedend.	False	False	False	False	False
3898900	Il libro contiene quindici biografie.	5340346	Het boek bevat vijftien biografieën.	False	False	False	False	False
3628952	Questo è il suo ombrello?	5340329	Is dit zijn paraplu?	False	False	False	False	False
2175216	"Disse ""Sì""."	5340309	Hij zei ja.	True	False	False	False	False
3376955	Quale treno va al centro della città?	5340085	Welke trein gaat naar het centrum?	False	False	False	False	False
3380248	La mia porta è sempre aperta.	5339949	Mijn deur is altijd open.	False	False	False	False	False
2437717	Il fratello di mia madre è mio zio.	5339834	De broer van mijn moeder is mijn oom.	False	False	False	False	False
2432786	Povero gatto.	3600271	Arme kat.	False	False	False	False	False
2432787	Povera gatta.	3600271	Arme kat.	False	False	False	False	False
1003081	Voglio comprare un'auto nuova.	1372171	Ik wil een nieuwe auto kopen.	True	False	False	False	False
350353	Tom vuole fare il pilota.	3209829	Tom wil piloot worden.	False	False	False	False	False
3120473	Béni vuole entrare in un cinema porno.	5350603	Beni wil een pornobioscoop binnengaan.	False	False	False	False	False
5213781	Io parlo lo svedese.	999594	Ik spreek Zweeds.	False	False	False	False	True
5213780	Parlo lo svedese.	999594	Ik spreek Zweeds.	True	False	False	False	True
2833317	Come si munge una vacca?	5351787	Hoe melk je een koe?	False	True	False	False	False
4880722	Puoi prendere un autobus o un tram.	3646719	Je kan een bus of een tram nemen.	True	False	False	False	False
2700100	Qual è il vero motivo per cui non vuoi fare questo?	3240578	Wat is de ware reden waarom je dat niet wilt doen?	False	False	False	False	False
4657291	Io ho avuto una lunga conversazione con lei.	1106065	Ik had een lang gesprek met haar.	False	False	False	True	False
4657290	Ho avuto una lunga conversazione con lei.	1106065	Ik had een lang gesprek met haar.	True	False	False	True	False
1299368	Non gli piace il caffè.	384420	Hij houdt niet van koffie.	False	False	False	False	True
613840	Questi sono regali.	5431306	Dat zijn geschenken.	False	False	False	False	False
613840	Questi sono regali.	5431304	Dat zijn cadeaus.	False	False	False	False	False
4001716	Mi riesce a chiamare un taxi?	481120	Kunt u een taxi voor me bestellen?	False	False	False	False	False
2846674	Non so come ringraziarla.	685623	Ik weet niet hoe ik u kan danken.	False	False	False	False	False
2846675	Io non so come ringraziarla.	685623	Ik weet niet hoe ik u kan danken.	False	False	False	False	False
3758714	Io penso che la sua vita sia in pericolo.	2062393	Ik denk dat zijn leven in gevaar is.	False	False	False	False	True
3758712	Penso che la sua vita sia in pericolo.	2062393	Ik denk dat zijn leven in gevaar is.	True	False	False	False	True
3682407	Io amo gli hamburger.	3451666	Ik hou van hamburgers.	False	False	False	False	True
3583097	Tom si è tolto la camicia.	3582541	Tom trok zijn hemd uit.	False	True	False	False	True
3583098	Tom si tolse la camicia.	3582541	Tom trok zijn hemd uit.	False	True	False	False	True
3864226	Chi ha rotto la finestra? Di' la verità.	4137752	Wie heeft de ruit gebroken? Zeg me de waarheid.	False	False	False	False	True
666747	Di solito mi alzo alle sei.	462201	Ik sta gewoonlijk op om 6 uur.	False	True	False	False	True
1300771	Solitamente mi alzo alle sei.	462201	Ik sta gewoonlijk op om 6 uur.	False	True	False	False	True
5029855	Potrò vederla lunedì prossimo?	2783756	Kan ik u komende maandag zien?	True	False	False	False	False
622681	Potrò vedervi lunedì prossimo?	2783756	Kan ik u komende maandag zien?	True	False	False	False	False
622619	Potrò vederti lunedì prossimo?	2783756	Kan ik u komende maandag zien?	True	False	False	False	False
1275297	Il vecchio è morto la settimana scorsa.	753089	De oude man is vorige week overleden.	False	False	False	False	True
5083810	Non vale la pena andare lì.	1019871	Daarnaartoe gaan is nutteloos.	False	False	False	False	True
5083811	Non vale la pena andarci.	1019871	Daarnaartoe gaan is nutteloos.	False	False	False	False	True
631236	Non ho soldi con me.	5426902	Ik heb geen geld bij me.	False	False	False	False	False
1723164	Devo studiare per il test.	822004	Ik moet studeren voor de toets.	True	False	False	False	False
1723165	Io devo studiare per il test.	822004	Ik moet studeren voor de toets.	False	False	False	False	False
2745121	Io devo studiare per l'esame.	822004	Ik moet studeren voor de toets.	False	False	False	False	False
4509050	Ha studiato duramente e ha passato l'esame.	4509041	Hij heeft hard geleerd en de toets gehaald.	True	False	False	False	False
4509047	Ha studiato duramente e ha superato l'esame.	4509041	Hij heeft hard geleerd en de toets gehaald.	True	False	False	False	False
4509049	Lui ha studiato duramente e ha superato l'esame.	4509041	Hij heeft hard geleerd en de toets gehaald.	False	False	False	False	False
4509051	Lui ha studiato duramente e ha passato l'esame.	4509041	Hij heeft hard geleerd en de toets gehaald.	False	False	False	False	False
2277672	Ha fatto una torta.	3959109	Zij heeft een taart gebakken.	True	False	False	False	False
883440	Devo far riparare il mio computer.	1634830	Ik moet mijn computer laten herstellen.	True	False	False	False	False
883441	Devo fare riparare il mio computer.	1634830	Ik moet mijn computer laten herstellen.	True	False	False	False	False
4722436	La Città del Vaticano, con i suoi 0,44 km², è lo Stato più piccolo del mondo.	1400399	Vaticaanstad is met 0,44 vierkante kilometer 's werelds kleinste staat.	False	False	False	False	True
1339738	C'erano cinquanta passeggeri sull'autobus.	671816	In de bus waren vijftig passagiers.	False	False	False	False	False
610556	Vorrei che tu imbucassi questa lettera per me.	5472910	Ik zou graag hebben dat je die brief voor mij op de bus doet.	True	False	False	False	False
830191	Che vento forte!	5476247	Wat een harde wind!	False	False	False	False	False
2282158	Io sono solo un messaggero.	5462745	Ik ben slechts boodschapper.	False	False	False	False	False
2282159	Sono soltanto un messaggero.	5462745	Ik ben slechts boodschapper.	True	False	False	False	False
2282163	Io sono solamente un messaggero.	5462745	Ik ben slechts boodschapper.	False	False	False	False	False
2282162	Sono solamente un messaggero.	5462745	Ik ben slechts boodschapper.	True	False	False	False	False
2282160	Io sono soltanto un messaggero.	5462745	Ik ben slechts boodschapper.	False	False	False	False	False
1180397	Sono solo un messaggero.	5462745	Ik ben slechts boodschapper.	True	False	False	False	False
3862784	Il finlandese è la lingua di mia moglie.	5462672	Fins is de taal van mijn vrouw.	False	False	False	False	True
4760634	Internet ha cambiato tutto.	5462627	Internet heeft alles veranderd.	False	False	False	False	False
5352549	Gli studenti risero tutti.	5462621	Alle studenten lachten.	False	False	False	False	False
3527805	Non è troppo tardi per te.	5461230	Het is niet te laat voor jou.	False	False	False	False	False
1032141	La tua amicizia è molto importante per me.	5461170	Jouw vriendschap is heel belangrijk voor me.	False	False	False	False	False
1308326	Fabio, vieni in piscina con noi sabato pomeriggio?	5461159	Fabien, kom je zaterdagnamiddag met ons mee naar het zwembad?	False	False	False	False	False
3679407	Oggi è stata una giornata terribile.	5461136	Vandaag was een verschrikkelijke dag.	False	False	False	False	False
1549819	Tom viene qui quasi tutti i giorni.	5461007	Tom komt hier bijna alle dagen.	False	False	False	False	False
5135166	Tom guarda troppa TV.	5460945	Tom kijkt te veel tv.	False	False	False	False	False
